bowler,phase,runs,balls,wickets,economy,bowling_sr,econ_bayes,impact_score,last_year
Harshit Rana,death,247,157,14,9.439490445859873,11.214285714285714,9.436698788669752,85.1568984023151,2025
I Sharma,death,812,466,23,10.454935622317596,20.26086956521739,10.153884982771181,213.6029710480399,2025
I Udana,death,92,60,3,9.200000000000001,20.0,9.37928617102648,3.934201316299278,2020
IC Pandey,death,65,36,2,10.833333333333334,18.0,9.652458760224036,1.6990489581350308,2015
IK Pathan,death,758,489,41,9.300613496932517,11.926829268292684,9.338768967268646,738.0094768546099,2017
Imran Tahir,death,480,321,26,8.97196261682243,12.346153846153847,9.146740258937502,303.01505471217484,2020
Iqbal Abdulla,death,169,119,7,8.521008403361344,17.0,9.088273801311313,22.10540795668071,2016
J Botha,death,136,106,9,7.69811320754717,11.777777777777779,8.822983301035721,37.640329655958325,2015
J Little,death,87,54,2,9.666666666666668,27.0,9.484811139003021,1.7290802905458649,2023
J Overton,death,108,66,5,9.818181818181818,13.2,9.531486488933917,10.7538315370853,2026
J Theron,death,141,102,6,8.294117647058822,17.0,9.04282145997223,16.322339289053406,2015
JA Morkel,death,492,325,39,9.083076923076923,8.333333333333334,9.214842256945678,676.7451711177742,2016
JC Archer,death,851,522,30,9.781609195402298,17.4,9.687193826515694,380.91526463523076,2026
JD Ryder,death,56,26,2,12.923076923076923,13.0,9.844877708650463,1.6658409058336705,2011
JD Unadkat,death,1193,665,64,10.76390977443609,10.390625,10.462462760013665,1605.128771801532,2026
JDP Oram,death,104,75,8,8.32,9.375,9.124881383747232,28.756538190992085,2013
JE Taylor,death,94,51,6,11.058823529411764,8.5,9.771211274844521,15.105599075519793,2011
JEC Franklin,death,42,24,3,10.5,8.0,9.551223623797956,3.863379337916397,2012
JH Kallis,death,595,360,28,9.916666666666666,12.857142857142858,9.747239592093248,329.7754168890495,2014
JJ Bumrah,death,1891,1405,115,8.075444839857651,12.217391304347826,8.241073733507346,6579.543121855223,2026
JJ van der Wath,death,49,24,2,12.25,12.0,9.743004445715764,1.6832590081811445,2011
JL Pattinson,death,59,39,4,9.076923076923077,9.75,9.374863135092959,6.997435488358148,2020
JO Holder,death,498,322,35,9.279503105590061,9.2,9.33794579035155,537.8591943840054,2026
JP Behrendorff,death,119,60,8,11.9,7.5,10.014580288673539,26.201797023563095,2023
JP Duminy,death,84,54,3,9.333333333333334,18.0,9.412521982376516,3.92030956943203,2015
JP Faulkner,death,772,467,41,9.9186295503212,11.390243902439025,9.776009023582708,705.0013950860886,2017
JR Hazlewood,death,480,287,27,10.034843205574912,10.62962962962963,9.791946003343885,305.2406537964272,2026
